,fileName,plantStatus,plantHeight
338,imaging_lens_position_7.0_cam_0_1732743002.jpg,True,527
339,imaging_lens_position_7.0_cam_0_1733117402.jpg,True,829
340,imaging_lens_position_7.0_cam_0_1730999404.jpg,False,0
341,imaging_lens_position_7.0_cam_0_1731526202.jpg,False,0
342,imaging_lens_position_7.0_cam_0_1732185002.jpg,True,152
343,imaging_lens_position_7.0_cam_0_1731227402.jpg,False,0
344,imaging_lens_position_7.0_cam_0_1731587402.jpg,False,0
345,imaging_lens_position_7.0_cam_0_1733056202.jpg,True,872
346,imaging_lens_position_7.0_cam_0_1731789002.jpg,True,144
347,imaging_lens_position_7.0_cam_0_1731094202.jpg,False,0
348,imaging_lens_position_7.0_cam_0_1731846602.jpg,True,93
349,imaging_lens_position_7.0_cam_0_1732390202.jpg,True,456
350,imaging_lens_position_7.0_cam_0_1732815002.jpg,True,880
351,imaging_lens_position_7.0_cam_0_1731403802.jpg,False,0
352,imaging_lens_position_7.0_cam_0_1731133802.jpg,False,0
353,imaging_lens_position_7.0_cam_0_1733099402.jpg,True,911
354,imaging_lens_position_7.0_cam_0_1732606202.jpg,True,193
355,imaging_lens_position_7.0_cam_0_1732984202.jpg,True,672
356,imaging_lens_position_7.0_cam_0_1732145402.jpg,True,170
357,imaging_lens_position_7.0_cam_0_1732102202.jpg,True,164
358,imaging_lens_position_7.0_cam_0_1732602602.jpg,True,181
359,imaging_lens_position_7.0_cam_0_1731169802.jpg,False,0
360,imaging_lens_position_7.0_cam_0_1732336202.jpg,True,446
361,imaging_lens_position_7.0_cam_0_1733207402.jpg,True,1743
362,imaging_lens_position_7.0_cam_0_1731450602.jpg,False,0
363,imaging_lens_position_7.0_cam_0_1732167002.jpg,True,203
364,imaging_lens_position_7.0_cam_0_1731900602.jpg,True,145
365,imaging_lens_position_7.0_cam_0_1731195002.jpg,False,0
366,imaging_lens_position_7.0_cam_0_1730995601.jpg,True,56
367,imaging_lens_position_7.0_cam_0_1731533402.jpg,False,0
368,imaging_lens_position_7.0_cam_0_1731155402.jpg,False,0
369,imaging_lens_position_7.0_cam_0_1731141002.jpg,False,0
370,imaging_lens_position_7.0_cam_0_1733211002.jpg,True,1283
371,imaging_lens_position_7.0_cam_0_1732321802.jpg,True,189
372,imaging_lens_position_7.0_cam_0_1732944602.jpg,True,589
373,imaging_lens_position_7.0_cam_0_1732062602.jpg,True,161
374,imaging_lens_position_7.0_cam_0_1731803402.jpg,False,0
375,imaging_lens_position_7.0_cam_0_1732001402.jpg,True,141
376,imaging_lens_position_7.0_cam_0_1732930202.jpg,True,204
377,imaging_lens_position_7.0_cam_0_1731580202.jpg,False,0
378,imaging_lens_position_7.0_cam_0_1731835802.jpg,True,159
379,imaging_lens_position_7.0_cam_0_1731904202.jpg,True,161
380,imaging_lens_position_7.0_cam_0_1732033802.jpg,True,100
381,imaging_lens_position_7.0_cam_0_1732447802.jpg,True,431
382,imaging_lens_position_7.0_cam_0_1732379402.jpg,True,445
383,imaging_lens_position_7.0_cam_0_1731421802.jpg,False,0
384,imaging_lens_position_7.0_cam_0_1731454202.jpg,False,0
385,imaging_lens_position_7.0_cam_0_1732303802.jpg,True,382
386,imaging_lens_position_7.0_cam_0_1732429802.jpg,True,142
387,imaging_lens_position_7.0_cam_0_1731447002.jpg,False,0
388,imaging_lens_position_7.0_cam_0_1731123002.jpg,False,0
389,imaging_lens_position_7.0_cam_0_1731180602.jpg,False,0
390,imaging_lens_position_7.0_cam_0_1733160602.jpg,True,1268
391,imaging_lens_position_7.0_cam_0_1733034602.jpg,True,918
392,imaging_lens_position_7.0_cam_0_1733214602.jpg,True,1482
393,imaging_lens_position_7.0_cam_0_1733149802.jpg,True,562
394,imaging_lens_position_7.0_cam_0_1731465002.jpg,False,0
